# text	pinyin	sp	aux	code	weight	source
𤍍	wu	wu	yf	wuyf	0	chars
𤍐	tui	tv	qf	tvqf	0	chars
𤍒	zhao	vk	fd	vkfd	0	chars
𤍓	shu	uu	wf	uuwf	0	chars
𤍔	qing	qy	fr	qyfr	0	chars
𤍕	you	yb	df	ybdf	0	chars
𤍖	jian	jm	fl	jmfl	0	chars
𤍗	bo	bo	fk	bofk	0	chars
𤍘	bin	bn	jf	bnjf	0	chars
𤍙	xun	xp	bf	xpbf	0	chars
𤍚	mo	mo	fu	mofu	0	chars
𤍚	wan	wj	fu	wjfu	0	chars
𤍛	xie	xx	fe	xxfe	0	chars
𤍜	zao	zk	fh	zkfh	0	chars
𤍝	can	cj	fd	cjfd	0	chars
𤍞	ye	ye	fm	yefm	0	chars
𤍟	piao	pc	mf	pcmf	0	chars
𤍠	re	re	gf	regf	0	chars
𤍡	yu	yu	fp	yufp	0	chars
𤍢	chi	ii	fg	iifg	0	chars
𤍣	kun	kp	fg	kpfg	0	chars
𤍤	zhang	vh	fj	vhfj	0	chars
𤍦	juan	jr	fb	jrfb	0	chars
𤍧	ying	yy	ft	yyft	0	chars
𤍨	shu	uu	yf	uuyf	0	chars
𤍩	ying	yy	ft	yyft	0	chars
𤍪	gu	gu	fl	gufl	0	chars
𤍫	chi	ii	gf	iigf	0	chars
𤍫	di	di	gf	digf	0	chars
𤍫	jiao	jc	gf	jcgf	0	chars
𤍫	jue	jt	gf	jtgf	0	chars
𤍫	qiao	qc	gf	qcgf	0	chars
𤍫	zhuo	vo	gf	vogf	0	chars
𤍬	ji	ji	fc	jifc	0	chars
𤍭	pi	pi	fe	pife	0	chars
𤍮	gu	gu	qf	guqf	0	chars
𤍱	xu	xu	mf	xumf	0	chars
𤍳	qi	qi	ff	qiff	0	chars
𤍵	ji	ji	vf	jivf	0	chars
𤍶	guang	gd	ff	gdff	0	chars
𤍹	cha	ia	nf	ianf	0	chars
𤍹	sha	ua	nf	uanf	0	chars
𤍻	xi	xi	vf	xivf	0	chars
𤍼	yu	yu	fb	yufb	0	chars
𤍽	ruo	ro	gf	rogf	0	chars
𤍾	cuan	cr	df	crdf	0	chars
𤍿	bo	bo	fi	bofi	0	chars
𤎀	mei	mz	tf	mztf	0	chars
𤎁	lie	lx	vf	lxvf	0	chars
𤎂	qiao	qc	mf	qcmf	0	chars
𤎃	fu	fu	fr	fufr	0	chars
𤎄	yan	yj	ff	yjff	0	chars
𤎅	ao	ao	gf	aogf	0	chars
𤎅	jiao	jc	gf	jcgf	0	chars
𤎅	yao	yk	gf	ykgf	0	chars
𤎆	yan	yj	fg	yjfg	0	chars
𤎇	yu	yu	hf	yuhf	0	chars
𤎈	huan	hr	fe	hrfe	0	chars
𤎉	lian	lm	yf	lmyf	0	chars
𤎊	ti	ti	fl	tifl	0	chars
𤎋	cui	cv	fj	cvfj	0	chars
𤎌	tang	th	fg	thfg	0	chars
𤎏	nong	ns	fo	nsfo	0	chars
𤎖	kang	kh	fe	khfe	0	chars
𤎗	ji	ji	tf	jitf	0	chars
𤎘	shang	uh	sf	uhsf	0	chars
𤎙	chao	ik	fl	ikfl	0	chars
𤎙	zhuo	vo	fl	vofl	0	chars
𤎚	liao	lc	uf	lcuf	0	chars
𤎛	fen	ff	fg	fffg	0	chars
𤎝	yan	yj	mf	yjmf	0	chars
𤎞	la	la	fn	lafn	0	chars
𤎞	lie	lx	fn	lxfn	0	chars
𤎟	yan	yj	jf	yjjf	0	chars
𤎠	nao	nk	fm	nkfm	0	chars
𤎡	han	hj	bx	hjbx	0	chars
𤎡	xian	xm	bx	xmbx	0	chars
𤎢	xun	xp	bf	xpbf	0	chars
𤎣	e	ee	fu	eefu	0	chars
𤎤	lao	lk	fh	lkfh	0	chars
𤎥	chan	ij	hf	ijhf	0	chars
𤎥	tan	tj	hf	tjhf	0	chars
𤎦	jiao	jc	kf	jckf	0	chars
𤎦	yao	yk	kf	ykkf	0	chars
𤎧	zhu	vu	nf	vunf	0	chars
𤎨	bie	bx	ff	bxff	0	chars
𤎪	bi	bi	gf	bigf	0	chars
𤎫	guang	gd	ff	gdff	0	chars
𤎬	xie	xx	fe	xxfe	0	chars
𤎭	lin	ln	fw	lnfw	0	chars
𤎭	yin	yn	fw	ynfw	0	chars
𤎮	re	re	gf	regf	0	chars
𤎯	zeng	zg	cf	zgcf	0	chars
𤎰	zeng	zg	cf	zgcf	0	chars
𤎱	juan	jr	fs	jrfs	0	chars
𤎲	hu	hu	fg	hufg	0	chars
𤎳	xi	xi	fa	xifa	0	chars
𤎴	jian	jm	yf	jmyf	0	chars
𤎵	jian	jm	yf	jmyf	0	chars
𤎶	hui	hv	ff	hvff	0	chars
𤎷	chi	ii	yf	iiyf	0	chars
𤎸	ye	ye	uf	yeuf	0	chars
𤎹	xi	xi	lf	xilf	0	chars
𤎺	zuan	zr	fo	zrfo	0	chars
𤎻	xiao	xc	fl	xcfl	0	chars
𤎽	gun	gp	fc	gpfc	0	chars
𤎾	lie	lx	vf	lxvf	0	chars
𤎿	xi	xi	gf	xigf	0	chars
𤏀	zha	va	of	vaof	0	chars
𤏁	xi	xi	ef	xief	0	chars
𤏄	ji	ji	ef	jief	0	chars
𤏅	ji	ji	yf	jiyf	0	chars
𤏍	xun	xp	gf	xpgf	0	chars
𤏎	yan	yj	fg	yjfg	0	chars
𤏐	lan	lj	fa	ljfa	0	chars
𤏓	yu	yu	fs	yufs	0	chars
𤏖	jian	jm	fa	jmfa	0	chars
𤏗	shen	uf	fd	uffd	0	chars
𤏘	huo	ho	fp	hofp	0	chars
𤏙	nuan	nr	fb	nrfb	0	chars
𤏚	yan	yj	fg	yjfg	0	chars
𤏛	bi	bi	of	biof	0	chars
𤏜	kui	kv	bf	kvbf	0	chars
𤏝	xun	xp	bg	xpbg	0	chars
𤏟	zao	zk	fp	zkfp	0	chars
𤏠	mo	mo	qf	moqf	0	chars
𤏠	mu	mu	qf	muqf	0	chars
𤏡	bo	bo	df	bodf	0	chars
𤏪	lao	lk	fs	lkfs	0	chars
𤏭	yan	yj	fx	yjfx	0	chars
𤏮	bo	bo	fk	bofk	0	chars
𤏯	yan	yj	fg	yjfg	0	chars
𤏰	pie	px	fk	pxfk	0	chars
𤏱	chu	iu	fe	iufe	0	chars
𤏲	zhou	vb	fu	vbfu	0	chars
𤏳	fen	ff	fc	fffc	0	chars
𤏳	hui	hv	fc	hvfc	0	chars
𤏴	xi	xi	gf	xigf	0	chars
𤏵	yi	yi	fj	yifj	0	chars
𤏶	ao	ao	fp	aofp	0	chars
𤏷	cuan	cr	bf	crbf	0	chars
𤏸	zhuo	vo	fa	vofa	0	chars
𤏹	bi	bi	of	biof	0	chars
𤏺	ao	ao	uf	aouf	0	chars
𤏺	jiao	jc	uf	jcuf	0	chars
𤏺	yao	yk	uf	ykuf	0	chars
𤏻	xie	xx	fe	xxfe	0	chars
𤏼	ren	rf	of	rfof	0	chars
𤏽	xing	xy	fj	xyfj	0	chars
𤏾	chun	ip	fw	ipfw	0	chars
𤏾	shun	up	fw	upfw	0	chars
𤏾	zheng	vg	fw	vgfw	0	chars
𤏿	mie	mx	sf	mxsf	0	chars
𤐀	hu	hu	fm	hufm	0	chars
𤐀	se	se	fm	sefm	0	chars
𤐁	yan	yj	wf	yjwf	0	chars
𤐂	qin	qn	tf	qntf	0	chars
𤐃	xie	xx	fq	xxfq	0	chars
𤐄	ji	ji	ff	jiff	0	chars
𤐅	bi	bi	kf	bikf	0	chars
𤐇	di	di	fu	difu	0	chars
𤐉	huo	ho	fp	hofp	0	chars
𤐋	zhu	vu	fd	vufd	0	chars
𤐌	ye	ye	fd	yefd	0	chars
𤐎	ji	ji	fa	jifa	0	chars
𤐏	qi	qi	hf	qihf	0	chars
𤐐	xian	xm	fr	xmfr	0	chars
𤐒	zhan	vj	ft	vjft	0	chars
𤐔	tan	tj	fo	tjfo	0	chars
𤐕	hui	hv	fj	hvfj	0	chars
𤐕	xun	xp	fj	xpfj	0	chars
𤐕	yun	yp	fj	ypfj	0	chars
𤐖	jin	jn	ff	jnff	0	chars
𤐗	liao	lc	ff	lcff	0	chars
𤐘	hui	hv	fe	hvfe	0	chars
𤐙	bi	bi	fj	bifj	0	chars
𤐞	xun	xp	fr	xpfr	0	chars
𤐞	yan	yj	fr	yjfr	0	chars
𤐟	he	he	fb	hefb	0	chars
𤐟	xiao	xc	fb	xcfb	0	chars
𤐣	ding	dy	fl	dyfl	0	chars
𤐤	xi	xi	ff	xiff	0	chars
𤐥	guang	gd	ff	gdff	0	chars
𤐦	chi	ii	mf	iimf	0	chars
𤐧	bi	bi	hf	bihf	0	chars
𤐨	xian	xm	fb	xmfb	0	chars
𤐩	kai	kl	ft	klft	0	chars
𤐪	lin	ln	fq	lnfq	0	chars
𤐫	biao	bc	hf	bchf	0	chars
𤐫	piao	pc	hf	pchf	0	chars
𤐬	zhi	vi	bl	vibl	0	chars
𤐭	chou	ib	fi	ibfi	0	chars
𤐮	tai	tl	if	tlif	0	chars
𤐯	yue	yt	fb	ytfb	0	chars
𤐰	huo	ho	fe	hofe	0	chars
𤐱	lie	lx	mf	lxmf	0	chars
𤐲	cuan	cr	fq	crfq	0	chars
𤐳	jiao	jc	kf	jckf	0	chars
𤐳	yao	yk	kf	ykkf	0	chars
𤐴	xian	xm	ff	xmff	0	chars
𤐶	hao	hk	fo	hkfo	0	chars
𤐷	en	en	fg	enfg	0	chars
𤐷	yun	yp	fg	ypfg	0	chars
𤐸	bi	bi	hf	bihf	0	chars
𤐺	ying	yy	ff	yyff	0	chars
𤐻	ying	yy	fm	yyfm	0	chars
𤐽	tai	tl	fg	tlfg	0	chars
𤑀	yan	yj	bf	yjbf	0	chars
𤑂	dao	dk	mi	dkmi	0	chars
𤑃	xian	xm	bc	xmbc	0	chars
𤑄	re	re	bf	rebf	0	chars
𤑅	yan	yj	of	yjof	0	chars
𤑆	han	hj	fg	hjfg	0	chars
𤑆	ran	rj	fg	rjfg	0	chars
𤑇	cuan	cr	bf	crbf	0	chars
𤑊	feng	fg	hf	fghf	0	chars
𤑋	guang	gd	ff	gdff	0	chars
𤑏	bi	bi	if	biif	0	chars
𤑐	bi	bi	if	biif	0	chars
𤑑	yan	yj	fu	yjfu	0	chars
𤑒	wei	wz	tf	wztf	0	chars
𤑓	yue	yt	fn	ytfn	0	chars
𤑔	ruo	ro	tf	rotf	0	chars
𤑕	xun	xp	ff	xpff	0	chars
𤑖	cuan	cr	jf	crjf	0	chars
𤑗	liao	lc	bd	lcbd	0	chars
𤑗	zhao	vk	bd	vkbd	0	chars
𤑘	teng	tg	bf	tgbf	0	chars
𤑙	lian	lm	ff	lmff	0	chars
𤑛	xun	xp	ff	xpff	0	chars
𤑜	zhu	vu	nf	vunf	0	chars
𤑞	li	li	fj	lifj	0	chars
𤑠	yan	yj	hf	yjhf	0	chars
𤑡	chao	ik	fp	ikfp	0	chars
𤑢	chuang	id	fp	idfp	0	chars
𤑢	cong	cs	fp	csfp	0	chars
𤑢	zong	zs	fp	zsfp	0	chars
𤑣	sha	ua	fb	uafb	0	chars
𤑤	yan	yj	mf	yjmf	0	chars
𤑥	bao	bk	fj	bkfj	0	chars
𤑦	shi	ui	fb	uifb	0	chars
𤑧	cuo	co	fe	cofe	0	chars
𤑧	nie	nx	fe	nxfe	0	chars
𤑧	she	ue	fe	uefe	0	chars
𤑧	zhe	ve	fe	vefe	0	chars
𤑧	zuo	zo	fe	zofe	0	chars
𤑨	zhu	vu	nf	vunf	0	chars
𤑩	xun	xp	bf	xpbf	0	chars
𤑪	xie	xx	bf	xxbf	0	chars
𤑫	feng	fg	fj	fgfj	0	chars
𤑫	peng	pg	fj	pgfj	0	chars
𤑰	ni	ni	nf	ninf	0	chars
𤑱	hui	hv	fj	hvfj	0	chars
𤑱	xun	xp	fj	xpfj	0	chars
𤑱	yun	yp	fj	ypfj	0	chars
𤑳	xiao	xc	fx	xcfx	0	chars
𤑴	tun	tp	fj	tpfj	0	chars
𤑵	chao	ik	nf	iknf	0	chars
𤑶	xun	xp	mf	xpmf	0	chars
𤑷	ye	ye	fv	yefv	0	chars
𤑸	lan	lj	fu	ljfu	0	chars
𤑹	yi	yi	vj	yivj	0	chars
𤑺	mi	mi	fl	mifl	0	chars
𤑻	ye	ye	fm	yefm	0	chars
𤑽	ye	ye	rf	yerf	0	chars
𤑾	sui	sv	nf	svnf	0	chars
𤑿	lian	lm	ff	lmff	0	chars
𤒀	yue	yt	fn	ytfn	0	chars
𤒁	bao	bk	fp	bkfp	0	chars
𤒂	yao	yk	yg	ykyg	0	chars
𤒃	ye	ye	fq	yefq	0	chars
𤒄	lian	lm	fc	lmfc	0	chars
𤒅	jiao	jc	fu	jcfu	0	chars
𤒆	shu	uu	yf	uuyf	0	chars
𤒈	yan	yj	ff	yjff	0	chars
𤒉	fu	fu	if	fuif	0	chars
𤒋	he	he	ff	heff	0	chars
𤒍	qi	qi	tf	qitf	0	chars
𤒎	xu	xu	fd	xufd	0	chars
𤒏	ji	ji	of	jiof	0	chars
𤒐	cu	cu	hf	cuhf	0	chars
𤒑	lin	ln	fq	lnfq	0	chars
𤒒	shu	uu	jf	uujf	0	chars
𤒓	fu	fu	if	fuif	0	chars
𤒔	bo	bo	fi	bofi	0	chars
𤒕	cao	ck	ef	ckef	0	chars
𤒖	zao	zk	df	zkdf	0	chars
𤒗	zhi	vi	bb	vibb	0	chars
𤒘	du	du	ff	duff	0	chars
𤒚	nong	ns	fv	nsfv	0	chars
𤒜	fu	fu	if	fuif	0	chars
𤒝	yao	yk	hf	ykhf	0	chars
𤒞	tai	tl	if	tlif	0	chars
𤒡	yan	yj	of	yjof	0	chars
𤒢	lan	lj	fd	ljfd	0	chars
𤒣	ao	ao	bp	aobp	0	chars
𤒣	jiao	jc	bp	jcbp	0	chars
𤒣	yao	yk	bp	ykbp	0	chars
𤒤	lian	lm	ft	lmft	0	chars
𤒥	yan	yj	of	yjof	0	chars
𤒦	lian	lm	fk	lmfk	0	chars
𤒦	yan	yj	fk	yjfk	0	chars
𤒧	liao	lc	bf	lcbf	0	chars
𤒨	hong	hs	fr	hsfr	0	chars
𤒩	yi	yi	fc	yifc	0	chars
𤒪	cuan	cr	fi	crfi	0	chars
𤒫	ye	ye	fs	yefs	0	chars
𤒬	se	se	fm	sefm	0	chars
𤒬	xu	xu	fm	xufm	0	chars
𤒭	ming	my	wf	mywf	0	chars
𤒮	sui	sv	hf	svhf	0	chars
𤒯	jian	jm	fm	jmfm	0	chars
𤒰	yan	yj	fi	yjfi	0	chars
𤒱	ji	ji	ff	jiff	0	chars
𤒷	xi	xi	fo	xifo	0	chars
𤒹	ye	ye	fj	yefj	0	chars
𤒺	bao	bk	fd	bkfd	0	chars
𤒻	ta	ta	fm	tafm	0	chars
𤒼	huang	hd	if	hdif	0	chars
𤒽	shao	uk	fg	ukfg	0	chars
𤒽	zhao	vk	fg	vkfg	0	chars
𤒾	biao	bc	ff	bcff	0	chars
𤒿	an	an	tf	antf	0	chars
𤓀	yue	yt	fb	ytfb	0	chars
𤓁	xun	xp	fx	xpfx	0	chars
𤓁	yan	yj	fx	yjfx	0	chars
𤓂	xun	xp	ff	xpff	0	chars
𤓃	ji	ji	fa	jifa	0	chars
𤓄	jue	jt	fe	jtfe	0	chars
𤓅	dian	dm	wn	dmwn	0	chars
𤓈	shuo	uo	fd	uofd	0	chars
𤓉	ran	rj	tf	rjtf	0	chars
𤓊	bao	bk	fr	bkfr	0	chars
𤓋	bian	bm	fs	bmfs	0	chars
𤓌	ran	rj	fg	rjfg	0	chars
𤓍	ao	ao	fc	aofc	0	chars
𤓍	jiao	jc	fc	jcfc	0	chars
𤓍	yao	yk	fc	ykfc	0	chars
𤓎	zuan	zr	fc	zrfc	0	chars
𤓏	ao	ao	bf	aobf	0	chars
𤓏	jiao	jc	bf	jcbf	0	chars
𤓏	yao	yk	bf	ykbf	0	chars
𤓐	geng	gg	af	ggaf	0	chars
𤓑	ji	ji	bf	jibf	0	chars
𤓑	ti	ti	bf	tibf	0	chars
𤓑	xi	xi	bf	xibf	0	chars
𤓒	mei	mz	fy	mzfy	0	chars
𤓒	mi	mi	fy	mify	0	chars
𤓓	luo	lo	fg	lofg	1	chars
𤓔	xi	xi	fk	xifk	0	chars
𤓕	zhi	vi	hf	vihf	0	chars
𤓖	xie	xx	vf	xxvf	0	chars
𤓖	yi	yi	vf	yivf	0	chars
𤓗	zao	zk	fa	zkfa	0	chars
𤓚	xi	xi	ff	xiff	0	chars
𤓜	bi	bi	hf	bihf	0	chars
𤓝	yue	yt	fb	ytfb	0	chars
𤓞	bi	bi	hf	bihf	0	chars
𤓟	cuan	cr	hf	crhf	0	chars
𤓠	tan	tj	fl	tjfl	0	chars
𤓡	jue	jt	fe	jtfe	0	chars
𤓣	yu	yu	fi	yufi	0	chars
𤓤	xian	xm	yf	xmyf	0	chars
𤓥	cuan	cr	yf	cryf	0	chars
𤓦	zhuo	vo	ff	voff	0	chars
𤓨	xu	xu	tm	xutm	0	chars
𤓪	jiao	jc	of	jcof	0	chars
𤓫	sui	sv	hf	svhf	0	chars
𤓬	jiao	jc	of	jcof	0	chars
𤓭	yu	yu	fi	yufi	0	chars
𤓮	yu	yu	df	yudf	0	chars
𤓮	yun	yp	df	ypdf	0	chars
𤓯	ju	ju	mo	jumo	0	chars
𤓯	zhang	vh	mo	vhmo	0	chars
𤓱	li	li	hn	lihn	0	chars
𤓲	luan	lr	hi	lrhi	0	chars
𤓳	bian	bm	bs	bmbs	0	chars
𤓴	lie	lx	be	lxbe	0	chars
𤓵	zu	zu	hi	zuhi	0	chars
𤓶	na	na	he	nahe	0	chars
𤓷	na	na	he	nahe	0	chars
𤓸	wei	wz	bm	wzbm	0	chars
𤓹	ping	py	bc	pybc	0	chars
𤓻	ti	ti	bk	tibk	0	chars
𤓽	bao	bk	bd	bkbd	0	chars
𤓽	fu	fu	bd	fubd	0	chars
𤓾	dao	dk	bk	dkbk	0	chars
𤓿	lie	lx	be	lxbe	0	chars
𤔀	na	na	he	nahe	0	chars
𤔂	lie	lx	be	lxbe	0	chars
𤔄	ge	ge	br	gebr	0	chars
𤔅	di	di	ho	diho	0	chars
𤔆	shu	uu	bq	uubq	0	chars
𤔇	shi	ui	bn	uibn	0	chars
𤔈	zu	zu	hm	zuhm	0	chars
𤔉	pao	pk	hw	pkhw	0	chars
𤔊	jing	jy	bg	jybg	0	chars
𤔋	ju	ju	hs	juhs	0	chars
𤔌	yin	yn	bm	ynbm	0	chars
𤔍	bao	bk	bf	bkbf	0	chars
𤔎	qia	qw	go	qwgo	0	chars
𤔐	luan	lr	be	lrbe	0	chars
𤔑	qian	qm	hr	qmhr	0	chars
𤔒	luan	lr	bj	lrbj	0	chars
𤔓	xi	xi	bu	xibu	0	chars
𤔔	luan	lr	bb	lrbb	0	chars
𤔕	jing	jy	vg	jyvg	0	chars
𤔖	luo	lo	wo	lowo	0	chars
𤔗	jue	jt	wo	jtwo	0	chars
𤔘	yao	yk	bm	ykbm	0	chars
𤔙	shua	uw	ho	uwho	0	chars
𤔚	shang	uh	ho	uhho	0	chars
𤔜	fu	fu	hw	fuhw	0	chars
𤔝	luo	lo	wo	lowo	0	chars
𤔟	fen	ff	yo	ffyo	0	chars
𤔟	xi	xi	yo	xiyo	0	chars
𤔠	ai	ai	bk	aibk	0	chars
𤔡	wei	wz	bf	wzbf	0	chars
𤔢	sao	sk	hi	skhi	0	chars
𤔣	bao	bk	be	bkbe	0	chars
𤔤	ai	ai	bk	aibk	0	chars
𤔥	chao	ik	bd	ikbd	0	chars
𤔦	luan	lr	br	lrbr	0	chars
𤔧	ci	ci	bs	cibs	0	chars
𤔨	li	li	io	liio	0	chars
𤔩	jue	jt	hm	jthm	0	chars
𤔪	luan	lr	be	lrbe	0	chars
𤔫	xiong	xs	be	xsbe	0	chars
𤔬	luan	lr	bb	lrbb	0	chars
𤔭	luan	lr	bj	lrbj	0	chars
𤔮	sha	ua	he	uahe	0	chars
𤔰	shang	uh	bh	uhbh	0	chars
𤔱	dao	dk	bw	dkbw	0	chars
𤔲	ci	ci	br	cibr	0	chars
𤔲	si	si	br	sibr	0	chars
𤔳	yi	yi	bf	yibf	0	chars
𤔴	ju	ju	bl	jubl	0	chars
𤔶	dang	dh	hw	dhhw	0	chars
𤔸	ju	ju	bi	jubi	0	chars
𤔹	chen	if	bl	ifbl	0	chars
𤔹	cheng	ig	bl	igbl	0	chars
𤔺	chi	ii	br	iibr	0	chars
𤔺	zhi	vi	br	vibr	0	chars
𤔿	hun	hp	be	hpbe	0	chars
𤕀	cheng	ig	bv	igbv	0	chars
𤕂	chu	iu	bu	iubu	0	chars
𤕃	yi	yi	bk	yibk	0	chars
𤕄	zhang	vh	ba	vhba	0	chars
𤕅	luan	lr	bu	lrbu	0	chars
𤕆	yao	yk	bu	ykbu	0	chars
𤕇	sou	sb	bv	sbbv	0	chars
𤕈	lian	lm	br	lmbr	0	chars
𤕉	piao	pc	hf	pchf	0	chars
𤕊	shen	uf	hm	ufhm	0	chars
𤕌	chong	is	bw	isbw	0	chars
𤕌	shen	uf	bw	ufbw	0	chars
𤕌	zhong	vs	bw	vsbw	0	chars
𤕍	luan	lr	bj	lrbj	0	chars
𤕎	fu	fu	cd	fucd	0	chars
𤕐	xu	xu	jk	xujk	0	chars
𤕑	fu	fu	ct	fuct	0	chars
𤕒	ge	ge	cr	gecr	0	chars
𤕓	ye	ye	cl	yecl	0	chars
𤕕	ba	ba	cu	bacu	0	chars
𤕖	ye	ye	ce	yece	0	chars
𤕗	ji	ji	ce	jice	0	chars
𤕘	wu	wu	ce	wuce	0	chars
𤕘	yu	yu	ce	yuce	0	chars
𤕚	hui	hv	yk	hvyk	0	chars
𤕛	che	ie	cq	iecq	0	chars
𤕜	yao	yk	kk	ykkk	0	chars
𤕝	bo	bo	ke	boke	0	chars
𤕝	jiao	jc	ke	jcke	0	chars
𤕞	zhu	vu	kn	vukn	0	chars
𤕟	shu	uu	ko	uuko	0	chars
𤕠	shu	uu	ki	uuki	0	chars
𤕡	shu	uu	kk	uukk	0	chars
𤕢	xiao	xc	kv	xckv	0	chars
𤕣	gui	gv	lu	gvlu	0	chars
𤕣	jun	jp	lu	jplu	0	chars
𤕤	shuang	ud	gc	udgc	0	chars
𤕥	fa	fa	ku	faku	0	chars
𤕦	ning	ny	rk	nyrk	0	chars
𤕧	ning	ny	rk	nyrk	0	chars
𤕨	er	er	ok	erok	0	chars
𤕬	ji	ji	vm	jivm	0	chars
𤕭	jiang	jd	ve	jdve	0	chars
𤕭	qiang	qd	ve	qdve	0	chars
𤕮	yi	yi	vd	yivd	0	chars
𤕯	jiang	jd	ve	jdve	0	chars
𤕯	zhuang	vd	ve	vdve	0	chars
𤕰	mao	mk	vl	mkvl	0	chars
𤕱	ruan	rr	ve	rrve	0	chars
𤕲	zu	zu	vm	zuvm	0	chars
𤕳	ba	ba	vk	bavk	0	chars
𤕳	bo	bo	vk	bovk	0	chars
𤕴	yi	yi	vd	yivd	0	chars
𤕵	ling	ly	vi	lyvi	0	chars
𤕶	zhuang	vd	vc	vdvc	0	chars
𤕷	diao	dc	vo	dcvo	0	chars
𤕸	zhuang	vd	vg	vdvg	0	chars
𤕹	ci	ci	vb	civb	0	chars
𤕹	ji	ji	vb	jivb	0	chars
𤕻	wu	wu	vr	wuvr	0	chars
𤕻	yu	yu	vr	yuvr	0	chars
𤕼	ji	ji	vk	jivk	0	chars
𤕽	qiang	qd	vd	qdvd	0	chars
𤕾	fu	fu	ve	fuve	0	chars
𤕾	qiu	qq	ve	qqve	0	chars
𤕿	diao	dc	vg	dcvg	0	chars
𤖀	feng	fg	vj	fgvj	0	chars
𤖁	zang	zh	vj	zhvj	0	chars
𤖄	zhuang	vd	vl	vdvl	0	chars
𤖅	jiang	jd	ve	jdve	0	chars
𤖆	zhan	vj	vi	vjvi	0	chars
𤖇	ke	ke	vd	kevd	0	chars
𤖈	zhuang	vd	vc	vdvc	0	chars
𤖉	bing	by	vl	byvl	0	chars
𤖊	zhuang	vd	vu	vdvu	0	chars
𤖋	cang	ch	vl	chvl	0	chars
𤖋	zang	zh	vl	zhvl	0	chars
𤖌	yi	yi	vd	yivd	0	chars
𤖍	yi	yi	vg	yivg	0	chars
𤖎	ding	dy	vl	dyvl	0	chars
𤖏	ji	ji	vk	jivk	0	chars
𤖐	bai	bl	vb	blvb	0	chars
𤖑	pu	pu	vb	puvb	0	chars
𤖒	die	dx	vd	dxvd	0	chars
𤖓	ze	ze	vc	zevc	0	chars
𤖔	cang	ch	vs	chvs	0	chars
𤖔	zang	zh	vs	zhvs	0	chars
𤖕	jiang	jd	vw	jdvw	0	chars
𤖖	guang	gd	vc	gdvc	0	chars
𤖗	se	se	vm	sevm	0	chars
𤖘	fen	ff	vc	ffvc	0	chars
𤖙	jiang	jd	vt	jdvt	0	chars
𤖚	yi	yi	vm	yivm	0	chars
𤖛	jiang	jd	vm	jdvm	0	chars
𤖜	ling	ly	vi	lyvi	0	chars
𤖝	yan	yj	vr	yjvr	0	chars
𤖞	ji	ji	vi	jivi	0	chars
𤖞	zhi	vi	vi	vivi	0	chars
𤖟	bo	bo	vj	bovj	0	chars
𤖠	qiang	qd	vw	qdvw	0	chars
𤖢	li	li	vm	livm	0	chars
𤖣	qiang	qd	vw	qdvw	0	chars
𤖤	bei	bz	vk	bzvk	0	chars
𤖥	ling	ly	vc	lyvc	0	chars
𤖦	ling	ly	vo	lyvo	0	chars
𤖧	qiang	qd	vw	qdvw	0	chars
𤖩	zhuang	vd	lv	vdlv	0	chars
𤖪	yi	yi	ld	yild	0	chars
𤖫	fan	fj	li	fjli	0	chars
𤖬	qu	qu	le	qule	0	chars
𤖭	pan	pj	lh	pjlh	0	chars
𤖮	gou	gb	li	gbli	0	chars
𤖯	pei	pz	lf	pzlf	0	chars
𤖰	jia	jw	le	jwle	0	chars
𤖱	he	he	ld	held	0	chars
𤖱	yi	yi	ld	yild	0	chars
𤖲	ku	ku	lr	kulr	0	chars
𤖳	peng	pg	lj	pglj	0	chars
𤖴	che	ie	ly	iely	0	chars
𤖵	ju	ju	lr	julr	0	chars
𤖷	che	ie	le	iele	0	chars
𤖺	lie	lx	ln	lxln	0	chars
𤖻	shi	ui	ln	uiln	0	chars
𤖼	po	po	lv	polv	0	chars
𤖽	xiang	xd	lr	xdlr	0	chars
𤖾	xiang	xd	lr	xdlr	0	chars
𤖿	pi	pi	lp	pilp	0	chars
𤗀	luo	lo	lv	lolv	0	chars
𤗁	cu	cu	lo	culo	0	chars
𤗂	qiu	qq	le	qqle	0	chars
𤗃	yu	yu	lb	yulb	0	chars
𤗄	chuang	id	le	idle	0	chars
𤗅	yin	yn	lp	ynlp	0	chars
𤗇	kong	ks	lm	kslm	0	chars
𤗈	xie	xx	lv	xxlv	0	chars
𤗉	chuang	id	lp	idlp	0	chars
𤗊	die	dx	ld	dxld	0	chars
𤗋	diao	dc	ly	dcly	0	chars
𤗋	pai	pl	ly	plly	0	chars
𤗌	bei	bz	lw	bzlw	0	chars
𤗍	wan	wj	lu	wjlu	0	chars
𤗎	yan	yj	lu	yjlu	0	chars
𤗏	pei	pz	lr	pzlr	0	chars
𤗐	bang	bh	ls	bhls	0	chars
𤗑	xia	xw	ln	xwln	0	chars
𤗒	bang	bh	ls	bhls	0	chars
𤗓	cheng	ig	lo	iglo	0	chars
𤗔	xin	xn	yl	xnyl	0	chars
𤗕	xia	xw	ln	xwln	0	chars
𤗗	dong	ds	lw	dslw	0	chars
𤗘	ti	ti	lo	tilo	0	chars
𤗙	che	ie	lu	ielu	0	chars
𤗙	tuo	to	lu	tolu	0	chars
𤗚	bi	bi	lw	bilw	0	chars
