#字	拼音	繁頻	簡頻
𠭳	kang	0	0
𠭴	zhuo	0	0
𠭵	chou	0	0
𠭶	jian	0	0
𠭷	li	0	0
𠭸	gai	0	0
𠭹	bian	0	0
𠭻	chong	0	0
𠭻	yong	0	0
𠭽	si	0	0
𠭾	si	0	0
𠭿	tun	0	0
𠮁	sha	0	0
𠮂	fu	0	0
𠮃	bi	0	0
𠮄	zhuo	0	0
𠮅	hong	0	0
𠮆	fei	0	0
𠮇	si	0	0
𠮈	rui	0	0
𠮉	rui	0	0
𠮊	de	0	0
𠮋	cu	0	0
𠮋	qu	0	0
𠮌	zhu	0	0
𠮌	zhuo	0	0
𠮍	sou	0	0
𠮎	wu	0	0
𠮏	rui	0	0
𠮐	zhuo	0	0
𠮑	ju	0	0
𠮒	xiang	0	0
𠮓	bian	0	0
𠮔	li	0	0
𠮕	you	0	0
𠮗	luan	0	0
𠮘	zhai	0	0
𠮙	yi	0	0
𠮚	guo	0	0
𠮚	ju	0	0
𠮚	kou	0	0
𠮛	zhi	0	0
𠮜	ya	0	0
𠮜	yin	0	0
𠮝	ji	0	0
𠮝	mi	0	0
𠮞	xu	0	0
𠮞	yu	0	0
𠮟	chi	0	0
𠮠	bai	0	0
𠮠	gua	0	0
𠮡	zhi	0	0
𠮢	you	0	0
𠮣	wu	0	0
𠮣	yu	0	0
𠮥	jiao	0	0
𠮥	shao	0	0
𠮥	yao	0	0
𠮥	zhao	0	0
𠮦	jiao	0	0
𠮦	shao	0	0
𠮦	yao	0	0
𠮦	zhao	0	0
𠮧	jiao	0	0
𠮧	tao	0	0
𠮨	reng	0	0
𠮩	liu	0	0
𠮪	jiao	0	0
𠮫	you	0	0
𠮬	qiu	0	0
𠮬	you	0	0
𠮭	bo	0	0
𠮮	gua	0	0
𠮮	hou	0	0
𠮮	she	0	0
𠮯	ji	0	0
𠮰	pin	0	0
𠮱	xu	0	0
𠮱	yu	0	0
𠮲	xu	0	0
𠮲	yu	0	0
𠮳	ying	0	0
𠮴	yang	0	0
𠮵	mang	0	0
𠮶	ga	0	0
𠮶	ge	0	0
𠮷	ji	0	0
𠮷	yue	0	0
𠮸	kou	0	0
𠮹	cai	0	0
𠮺	kou	0	0
𠮻	jiu	0	0
𠮽	long	0	0
𠮿	sa	0	0
𠮿	san	0	0
𠮿	shan	0	0
𠯀	chuan	0	0
𠯁	zu	0	0
𠯂	ci	0	0
𠯃	wu	0	0
𠯄	ren	0	0
𠯆	nu	0	0
𠯆	nv	0	0
𠯈	dai	0	0
𠯉	ji	0	0
𠯊	xu	0	0
𠯊	yu	0	0
𠯋	yi	0	0
𠯌	lin	0	0
𠯍	ran	0	0
𠯎	ji	0	0
𠯏	chi	0	0
𠯏	qi	0	0
𠯐	huo	0	0
𠯑	gua	0	0
𠯒	hua	0	0
𠯓	zhe	0	0
𠯔	pi	0	0
𠯕	shen	0	0
𠯕	shi	0	0
𠯖	han	0	0
𠯗	za	0	0
𠯘	ban	0	0
𠯙	jie	0	0
𠯚	huang	0	0
𠯛	lin	0	0
𠯜	hou	0	0
𠯜	xu	0	0
𠯝	di	0	0
𠯞	di	0	0
𠯟	xian	0	0
𠯠	hui	0	0
𠯡	chi	0	0
𠯣	zu	0	0
𠯤	jiang	0	0
𠯥	cui	0	0
𠯦	che	0	0
𠯦	qie	0	0
𠯧	kou	0	0
𠯨	fen	0	0
𠯩	zha	0	0
𠯪	dai	0	0
𠯪	e	0	0
𠯫	ge	0	0
𠯬	jie	0	0
𠯭	pi	0	0
𠯮	pin	0	0
𠯯	pian	0	0
𠯰	shi	0	0
𠯱	liang	0	0
𠯲	yue	0	0
𠯳	hu	0	0
𠯳	wen	0	0
𠯴	bian	0	0
𠯵	wu	0	0
𠯶	ju	0	0
𠯷	reng	0	0
𠯸	ting	0	0
𠯹	reng	0	0
𠯻	huan	0	0
𠯽	zi	0	0
𠯿	li	0	0
𠯿	liu	0	0
𠯿	lu	0	0
𠰃	nen	0	0
𠰃	nin	0	0
𠰄	yi	0	0
𠰅	zhi	0	0
𠰆	chi	0	0
𠰇	jin	0	0
𠰈	hong	0	0
𠰈	weng	0	0
𠰉	chao	0	0
𠰊	pi	0	0
𠰋	qiu	0	0
𠰌	mo	0	0
𠰍	zhu	0	0
𠰎	pi	0	0
𠰏	zha	0	0
𠰐	po	0	0
𠰑	an	0	0
𠰑	po	0	0
𠰒	nuo	0	0
𠰒	re	0	0
𠰓	he	0	0
𠰔	mou	0	0
𠰕	chu	0	0
𠰖	mie	0	0
𠰖	yan	0	0
𠰗	hu	0	0
𠰘	hao	0	0
𠰙	kan	0	0
𠰙	nie	0	0
𠰙	yan	0	0
𠰙	za	0	0
𠰚	shi	0	0
𠰛	gao	0	0
𠰛	hu	0	0
𠰜	e	0	0
𠰝	xi	0	0
𠰞	fu	0	0
𠰟	chou	0	0
𠰠	ju	0	0
𠰡	jin	0	0
𠰣	bi	0	0
𠰤	fang	0	0
𠰥	ruo	0	0
𠰦	he	0	0
𠰧	yu	0	0
𠰨	e	0	0
𠰩	yong	0	0
𠰪	zheng	0	0
𠰫	chun	0	0
𠰬	you	0	0
𠰭	mao	0	0
𠰮	sheng	0	0
𠰯	cong	0	0
𠰰	dai	0	0
𠰱	zhi	0	0
𠰲	shu	0	0
𠰳	bing	0	0
𠰴	shi	0	0
𠰵	fu	0	0
𠰶	wang	0	0
𠰷	lu	0	0
𠰹	tuo	0	0
𠰺	dai	0	0
𠰻	wai	0	0
𠰼	po	0	0
𠰼	za	0	0
𠰽	rong	0	0
𠰾	ju	0	0
𠰿	yong	0	0
𠱀	bo	0	0
𠱁	dang	0	0
𠱂	tu	0	0
𠱃	ao	0	0
𠱃	nie	0	0
𠱄	hao	0	0
𠱅	sheng	0	0
𠱆	yun	0	0
𠱇	xue	0	0
𠱌	nuo	0	0
𠱎	di	0	0
𠱏	wa	0	0
𠱐	yu	0	0
𠱑	dou	0	0
𠱒	dou	0	0
𠱒	ru	0	0
𠱓	gui	0	0
𠱔	shou	0	0
𠱕	cui	0	0
𠱕	qi	0	0
𠱕	su	0	0
𠱖	xun	0	0
𠱗	suo	0	0
𠱘	ni	0	0
𠱙	cu	0	0
𠱙	ji	0	0
𠱙	yu	0	0
𠱙	zhou	0	0
𠱚	long	0	0
𠱛	bing	0	0
𠱜	zun	0	0
𠱝	ye	0	0
𠱞	ran	0	0
𠱟	chi	0	0
𠱠	ling	0	0
𠱡	sa	0	0
𠱡	shai	0	0
𠱢	han	0	0
𠱣	di	0	0
𠱤	lei	0	0
𠱥	e	0	0
𠱥	hui	0	0
𠱥	za	0	0
𠱦	zhong	0	0
𠱧	zhong	0	0
𠱨	ji	0	0
𠱩	jun	0	0
𠱪	e	0	0
𠱫	e	0	0
𠱬	zhou	0	0
𠱭	jun	0	0
𠱮	yuan	0	0
𠱯	zuo	0	0
𠱰	jun	0	0
𠱱	di	0	0
𠱲	na	0	0
𠱳	yun	0	0
𠱴	han	0	0
𠱴	jin	0	0
𠱴	yin	0	0
𠱵	wu	0	0
𠱷	ming	0	0
𠱸	chen	1	0
𠱹	chuai	0	0
𠱹	chuo	0	0
𠱹	cui	0	0
𠱹	qi	0	0
𠱹	su	0	0
𠱹	yue	0	0
𠱺	cheng	0	0
𠱻	zai	0	0
𠱼	kao	0	0
𠱽	zai	0	0
𠱾	dai	0	0
𠱾	shi	0	0
𠱿	xie	0	0
𠲀	li	0	0
𠲁	sui	0	0
𠲂	wu	0	0
𠲃	yin	0	0
𠲄	mao	0	0
𠲅	se	0	0
𠲆	han	0	0
𠲇	bu	0	0
𠲈	cuan	0	0
𠲉	ren	0	0
𠲊	xie	0	0
𠲋	zui	0	0
𠲌	shu	0	0
𠲍	diu	0	0
𠲎	fa	0	0
𠲎	fei	0	0
𠲎	wa	0	0
𠲏	ren	0	0
𠲐	gu	0	0
𠲐	gua	0	0
𠲐	wa	0	0
𠲒	han	0	0
𠲓	hong	0	0
𠲔	yi	0	0
𠲕	chuang	0	0
𠲖	yi	0	0
𠲗	e	0	0
𠲘	shan	0	0
𠲙	ke	0	0
𠲚	yi	0	0
𠲛	hu	0	0
𠲛	hui	0	0
𠲜	zheng	0	0
𠲝	duo	0	0
𠲣	ti	0	0
𠲣	xi	0	0
𠲤	yi	0	0
𠲥	li	0	0
𠲦	rong	0	0
𠲩	xue	0	0
𠲫	ji	0	0
𠲬	ji	0	0
𠲭	huan	0	0
𠲭	you	0	0
𠲮	jing	0	0
𠲯	hui	0	0
𠲰	yun	0	0
𠲱	ge	0	0
𠲲	lin	0	0
𠲳	shen	0	0
𠲴	nou	0	0
𠲴	tuo	0	0
𠲵	jie	0	0
𠲵	qie	0	0
𠲶	mian	0	0
𠲶	min	0	0
𠲷	die	0	0
𠲸	nan	0	0
𠲹	ji	0	0
𠲺	ji	0	0
𠲺	yi	0	0
𠲻	yi	0	0
𠲼	nie	0	0
𠲽	fu	0	0
𠲾	shuo	0	0
𠲿	shuo	0	0
𠳀	yong	0	0
𠳁	ken	0	0
𠳂	hua	0	0
𠳃	hong	0	0
𠳄	wu	0	0
𠳅	wen	0	0
𠳆	cai	0	0
𠳆	sui	0	0
𠳆	zai	0	0
𠳇	he	0	0
𠳇	yu	0	0
𠳈	lin	0	0
𠳉	di	0	0
𠳊	he	0	0
𠳊	li	0	0
𠳌	qia	0	0
𠳍	ti	0	0
𠳎	si	0	0
𠳏	che	0	0
𠳐	bang	0	0
𠳔	ju	0	0
𠳕	chao	0	0
𠳖	de	0	0
𠳘	huan	0	0
𠳘	you	0	0
𠳛	zi	0	0
𠳜	mai	0	0
𠳝	fou	0	0
𠳞	que	0	0
𠳟	nong	0	0
𠳠	zhang	0	0
𠳡	chuan	0	0
𠳢	chi	0	0
𠳣	han	0	0
𠳤	bu	0	0
𠳥	tong	0	0
𠳦	man	0	0
𠳧	long	0	0
𠳨	mei	0	0
𠳩	bi	0	0
𠳪	wen	0	0
𠳫	beng	0	0
𠳫	peng	0	0
𠳬	jing	0	0
𠳭	ke	0	0
𠳮	qiao	0	0
𠳯	hao	0	0
𠳰	xie	0	0
𠳱	xun	0	0
𠳲	xu	0	0
𠳳	ai	0	0
𠳳	bu	0	0
𠳴	lou	0	0
𠳵	lin	0	0
𠳶	tu	0	0
𠳷	qu	0	0
𠳸	ji	0	0
𠳹	chuang	0	0
𠳺	lin	0	0
𠳻	lin	0	0
𠳼	song	0	0
𠳽	che	0	0
𠳽	cheng	0	0
𠳾	han	0	0
𠳿	wei	0	0
𠴀	ya	0	0
𠴂	nu	0	0
𠴃	ku	0	0
𠴄	jiu	0	0
𠴅	rong	0	0
𠴆	te	0	0
𠴇	bin	0	0
𠴈	hong	0	0
𠴍	shun	0	0
𠴎	ao	0	0
𠴏	mang	0	0
𠴕	miao	0	0
𠴖	wei	0	0
𠴛	han	0	0
𠴞	ban	0	0
𠴟	mie	0	0
𠴠	ming	0	0
𠴡	wan	0	0
𠴡	xiao	0	0
𠴢	sheng	0	0
𠴣	hou	0	0
𠴦	zhu	0	0
𠴧	ji	0	0
𠴧	jie	0	0
𠴧	zhai	0	0
𠴨	guan	0	0
𠴩	ji	0	0
𠴩	qi	0	0
𠴪	shua	0	0
𠴫	cu	0	0
𠴫	ji	0	0
𠴫	yu	0	0
𠴫	zhu	0	0
𠴬	die	0	0
𠴬	zha	0	0
𠴭	xi	0	0
𠴮	pen	0	0
𠴯	she	0	0
𠴰	ou	0	0
𠴰	zan	0	0
𠴱	hu	0	0
𠴱	xi	0	0
𠴲	ta	0	0
𠴳	xiao	0	0
𠴴	za	0	0
𠴵	zao	0	0
𠴶	er	0	0
𠴶	wa	0	0
𠴷	jue	0	0
𠴷	xue	0	0
𠴸	bo	0	0
𠴹	qi	0	0
𠴺	er	0	0
𠴺	wa	0	0
𠴻	tuo	0	0
𠴼	dao	0	0
𠴽	lin	0	0
𠴾	na	0	0
𠴿	bi	0	0
𠴿	tu	0	0
𠵀	shi	0	0
𠵁	chou	0	0
𠵁	qiu	0	0
𠵂	lan	0	0
𠵂	lin	0	0
𠵃	heng	0	0
𠵄	xu	0	0
𠵅	hua	0	0
𠵆	dan	0	0
𠵇	ji	0	0
𠵇	qi	0	0
𠵉	hang	0	0
𠵊	shan	0	0
𠵌	yi	0	0
𠵍	zhe	0	0
𠵑	gou	0	0
𠵑	hou	0	0
𠵑	xu	0	0
𠵒	cui	0	0
𠵒	qi	0	0
𠵓	xuan	0	0
𠵔	peng	0	0
𠵕	mu	0	0
𠵖	jian	0	0
𠵗	guang	0	0
𠵘	men	0	0
𠵙	yin	0	0
𠵚	an	0	0
𠵚	xi	0	0
𠵜	wang	0	0
𠵝	ya	0	0
𠵞	wu	0	0
𠵟	mu	0	0
𠵠	zhai	0	0
𠵢	he	0	0
𠵢	xia	0	0
𠵣	ya	0	0
𠵥	wu	0	0
𠵦	wu	0	0
𠵧	chun	0	0
𠵧	zhen	0	0
𠵨	de	0	0
𠵩	ge	0	0
𠵩	he	0	0
𠵪	ning	0	0
𠵫	ang	0	0
𠵬	pi	0	0
𠵭	se	0	0
𠵮	fen	0	0
𠵯	gua	0	0
𠵰	xiao	0	0
𠵱	yi	0	0
𠵲	ge	0	0
𠵲	jia	0	0
𠵳	po	0	0
𠵴	ming	0	0
𠵵	an	0	0
𠵶	ji	0	0
𠵷	xuan	0	0
𠵸	han	0	0
𠵸	mi	0	0
𠵹	gang	0	0
𠵺	ba	0	0
𠵻	zong	0	0
𠵼	meng	0	0
𠵾	huo	0	0
𠵿	pei	0	0
𠶁	xing	0	0
𠶁	yu	0	0
𠶋	jie	0	0
𠶑	huan	0	0
𠶑	you	0	0
𠶒	nie	0	0
𠶖	wang	0	0
𠶗	zhi	0	0
𠶜	zhi	0	0
𠶠	zhi	0	0
𠶤	shang	0	0
𠶥	han	0	0
𠶧	dian	1	0
𠶨	xi	0	0
𠶩	gu	0	0
𠶩	gua	0	0
𠶩	wa	0	0
𠶪	hao	0	0
𠶫	da	0	0
𠶬	nang	0	0
𠶭	lou	0	0
𠶮	xi	0	0
𠶰	diao	0	0
𠶱	huo	0	0
𠶱	luo	0	0
𠶲	ke	0	0
𠶳	qi	0	0
𠶴	za	0	0
𠶵	qi	0	0
𠶶	qi	0	0
𠶷	yi	0	0
𠶸	jue	0	0
𠶹	he	0	0
𠶹	po	0	0
𠶺	geng	0	0
𠶻	ji	0	0
𠶽	guan	0	0
𠶾	he	0	0
𠶾	nu	0	0
𠶿	nie	0	0
𠶿	za	0	0
𠷀	run	0	0
𠷁	jian	0	0
𠷁	qian	0	0
𠷂	dai	0	0
𠷃	shao	0	0
𠷃	shou	0	0
𠷃	su	0	0
𠷄	ke	0	0
𠷅	zhu	0	0
𠷆	za	0	0
𠷆	zha	0	0
𠷇	shi	0	0
𠷈	lie	0	0
𠷈	lv	0	0
𠷉	jia	0	0
𠷊	pian	0	0
𠷋	hou	0	0
𠷌	ji	0	0
𠷌	ze	0	0
𠷍	ta	0	0
𠷎	chou	0	0
𠷎	shou	0	0
𠷏	wo	0	0
𠷐	heng	0	0
𠷐	jiang	0	0
𠷐	jing	0	0
𠷑	po	0	0
𠷒	zhai	0	0
𠷓	sheng	0	0
𠷓	xin	0	0
𠷔	sang	0	0
𠷕	chui	0	0
𠷖	bian	0	0
𠷗	yan	0	0
𠷘	jiu	0	0
𠷙	xu	0	0
𠷚	cao	0	0
𠷛	ji	0	0
𠷜	gou	0	0
𠷝	chi	0	0
𠷝	di	0	0
𠷝	kui	0	0
𠷞	gu	0	0
𠷟	jie	0	0
𠷠	qi	0	0
𠷢	xian	0	0
𠷣	chi	0	0
𠷥	ting	0	0
𠷧	mie	0	0
𠷨	bian	0	0
𠷩	jiang	0	0
𠷪	hai	0	0
𠷫	sang	0	0
𠷬	jian	0	0
𠷭	han	0	0
𠷮	du	0	0
𠷯	mei	0	0
𠷰	mian	0	0
𠷱	gan	0	0
𠷲	xun	0	0
𠷳	gui	0	0
𠷴	hou	0	0
𠷵	zhou	0	0
𠷶	long	0	0
𠷷	ji	0	0
𠷸	e	0	0
𠷸	yong	0	0
𠷹	shuang	0	0
𠷺	bo	0	0
𠷻	piao	0	0
𠷼	e	0	0
𠷼	nv	0	0
𠷼	wu	0	0
𠷽	ce	0	0
𠷾	heng	0	0
𠷿	za	0	0
𠸀	yao	0	0
𠸁	pai	0	0
𠸂	tu	0	0
𠸃	xun	0	0
𠸄	ying	0	0
𠸅	ku	0	0
𠸆	dan	0	0
𠸆	tan	0	0
𠸇	xun	0	0
𠸊	da	0	0
𠸋	gu	0	0
𠸋	hu	0	0
𠸌	hui	0	0
𠸍	mei	0	0
𠸎	na	0	0
𠸏	ga	0	0
𠸑	shao	0	0
𠸖	ling	0	0
𠸚	hou	0	0
𠸝	jie	0	0
𠸝	sha	0	0
𠸠	chi	0	0
𠸠	di	0	0
𠸤	dai	0	0
𠸦	kan	0	0
𠸧	ge	0	0
𠸧	ka	0	0
𠸧	luo	0	0
𠸪	luo	0	0
𠸫	zou	0	0
𠸭	ti	0	0
𠸮	xiang	0	0
𠸯	yan	0	0
𠸰	huan	0	0
𠸰	you	0	0
𠸱	nuo	0	0
𠸲	ge	0	0
𠸳	bo	0	0
𠸴	ai	0	0
𠸴	xi	0	0
𠸴	xie	0	0
𠸶	sang	0	0
𠸷	fu	0	0
𠸷	hu	0	0
𠸸	chun	0	0
𠸸	zhen	0	0
𠸹	yu	0	0
𠸺	ni	0	0
𠸻	sha	0	0
𠸿	duan	0	0
𠹀	xun	0	0
𠹁	wa	0	0
𠹂	ci	0	0
𠹃	ang	0	0
𠹄	han	0	0
𠹅	hong	0	0
𠹆	dan	0	0
𠹇	pi	0	0
𠹈	nuo	0	0
𠹉	chang	0	0
𠹊	cao	0	0
𠹋	ji	0	0
𠹌	neng	0	0
𠹍	rong	0	0
𠹍	yong	0	0
𠹎	xiao	0	0
𠹏	zao	0	0
𠹐	chua	0	0
𠹑	yao	0	0
𠹒	hong	0	0
𠹓	ge	0	0
𠹔	tang	0	0
𠹕	bao	0	0
𠹖	chan	0	0
𠹗	zha	0	0
𠹗	zhi	0	0
𠹘	xu	0	0
𠹙	chi	0	0
𠹚	jun	0	0
𠹚	yun	0	0
𠹛	hai	0	0
𠹜	nie	0	0
𠹜	yan	0	0
𠹜	yi	0	0
𠹝	chou	0	0
𠹞	an	0	0
𠹟	jian	0	0
𠹠	zuo	0	0
𠹡	huang	0	0
𠹢	hu	0	0
𠹣	ning	0	0
𠹤	hui	0	0
𠹤	wei	0	0
𠹥	da	0	0
𠹦	pi	0	0
𠹧	shang	0	0
𠹨	cu	0	0
𠹩	qun	0	0
𠹪	kou	0	0
𠹪	qu	0	0
𠹫	se	0	0
𠹬	huo	0	0
𠹭	ge	0	0
𠹮	zui	0	0
𠹱	qu	0	0
𠹳	jie	0	0
𠹵	yan	0	0
𠹶	peng	0	0
𠹸	qin	0	0
𠹹	lun	0	0
𠹺	mai	0	0
𠹻	xiao	0	0
𠹿	shi	0	0
𠺀	yong	0	0
𠺁	ruo	0	0
𠺂	rang	0	0
𠺃	zhen	0	0
𠺄	an	0	0
𠺅	lie	0	0
𠺆	tao	0	0
𠺇	xi	0	0
𠺈	nian	0	0
𠺉	men	0	0
𠺊	rong	0	0
𠺋	que	0	0
𠺌	gui	0	0
𠺍	chen	0	0
𠺎	ma	0	0
𠺏	chi	0	0
𠺏	di	0	0
𠺐	huan	0	0
𠺑	xiao	0	0
𠺒	xi	0	0
𠺓	ai	0	0
𠺔	pen	0	0
𠺕	liao	0	0
𠺕	liu	0	0
𠺖	mu	0	0
𠺖	ying	0	0
𠺗	mi	0	0
𠺗	mie	0	0
𠺘	lang	1	0
𠺙	tui	0	0
𠺚	ban	0	0
𠺛	dao	0	0
𠺜	jie	0	0
𠺝	ge	1	0
𠺞	jun	0	0
𠺟	ku	0	0
𠺠	long	0	0
𠺡	hai	0	0
𠺡	ke	0	0
𠺢	jia	0	0
𠺣	bo	0	0
𠺤	zhe	0	0
𠺩	liao	0	0
𠺪	qi	0	0
𠺫	liao	0	0
𠺬	qi	0	0
𠺰	chuang	0	0
𠺲	chan	0	0
𠺲	zhan	0	0
𠺽	sha	0	0
𠻃	han	0	0
𠻄	huang	0	0
𠻉	shi	0	0
𠻌	jiao	0	0
𠻍	huan	0	0
𠻎	ji	0	0
𠻎	jie	0	0
𠻎	zhai	0	0
𠻏	qi	0	0
𠻏	zu	0	0
𠻐	luo	0	0
𠻑	chi	0	0
𠻔	jue	0	0
𠻔	xue	0	0
𠻕	zuo	0	0
𠻖	xing	0	0
𠻗	li	0	0
𠻘	jue	0	0
𠻙	he	0	0
𠻚	mo	0	0
𠻛	sou	0	0
𠻜	cui	0	0
𠻜	lv	0	0
𠻜	shui	0	0
𠻜	su	0	0
𠻝	shen	0	0
𠻞	kang	0	0
𠻟	chi	0	0
𠻠	ling	0	0
𠻡	luo	0	0
𠻢	hu	0	0
𠻣	sou	0	0
𠻤	yan	0	0
𠻥	chao	0	0
𠻥	zhao	0	0
𠻦	chua	0	0
𠻧	gu	0	0
𠻨	qin	0	0
𠻩	diao	0	0
𠻩	tiao	0	0
𠻪	tan	0	0
𠻫	fen	0	0
𠻬	tu	0	0
𠻭	hu	0	0
𠻮	se	0	0
𠻯	zha	0	0
𠻰	fu	0	0
𠻱	ling	0	0
𠻲	hao	0	0
𠻲	shi	0	0
𠻲	zhe	0	0
𠻳	sou	0	0
𠻴	lang	0	0
𠻶	mo	0	0
𠻸	si	0	0
𠻹	tian	1	0
𠻻	bi	0	0
𠻾	wang	0	0
𠻿	chan	0	0
𠼀	zhang	0	0
𠼁	rang	0	0
𠼂	chen	0	0
𠼃	chan	0	0
𠼄	shu	0	0
𠼅	yan	0	0
𠼆	zhuo	0	0
𠼇	lou	0	0
𠼈	ruo	0	0
𠼉	chun	0	0
𠼊	wei	0	0
𠼋	wen	0	0
𠼌	zheng	0	0
𠼍	ji	0	0
𠼎	mi	0	0
𠼏	zuo	0	0
𠼐	li	0	0
𠼑	hao	0	0
𠼒	ben	0	0
𠼓	gui	0	0
𠼔	chang	0	0
𠼕	bai	0	0
𠼕	bei	0	0
𠼖	lan	0	0
𠼗	zan	0	0
𠼘	wu	0	0
𠼙	sang	0	0
𠼙	shuang	0	0
𠼚	bai	0	0
𠼚	bei	0	0
𠼛	fu	0	0
𠼜	nie	0	0
𠼝	li	0	0
𠼞	a	0	0
𠼟	lve	0	0
𠼠	zhi	0	0
𠼡	chou	0	0
𠼢	jiang	0	0
𠼢	qiang	0	0
𠼣	chuai	0	0
𠼣	chuo	0	0
𠼤	jian	0	0
𠼥	jue	0	0
𠼥	xue	0	0
𠼦	man	0	0
𠼧	yan	0	0
𠼨	jiao	0	0
𠼩	lun	0	0
𠼪	yi	0	0
𠼫	xian	0	0
𠼬	shang	0	0
𠼭	bo	0	0
𠼮	gui	0	0
𠼮	wei	1	0
𠼰	geng	0	0
𠼱	ne	0	0
𠼱	ni	0	0
𠼻	ji	0	0
𠼽	mo	0	0
𠽁	jue	0	0
𠽁	xue	0	0
𠽊	min	0	0
𠽋	ni	0	0
𠽌	xue	0	0
𠽍	yao	0	0
𠽑	guo	0	0
𠽛	yin	0	0
𠽜	yi	0	0
𠽝	nin	0	0
𠽟	zao	0	0
𠽠	duan	0	0
𠽡	hui	0	0
𠽢	bo	0	0
𠽣	zha	0	0
𠽤	ji	0	0
𠽥	yan	0	0
𠽥	ye	0	0
𠽦	han	0	0
𠽧	die	0	0
𠽧	xi	0	0
𠽧	zhi	0	0
𠽨	yin	0	0
𠽩	bi	0	0
𠽪	an	0	0
𠽪	xu	0	0
𠽫	xia	0	0
𠽬	ni	0	0
𠽭	di	0	0
𠽮	di	0	0
𠽯	di	0	0
𠽰	di	0	0
𠽱	jian	0	0
𠽲	pan	0	0
𠽳	pan	0	0
𠽴	chuan	0	0
𠽵	yu	0	0
𠽶	chuai	0	0
𠽶	chuo	0	0
𠽶	cui	0	0
𠽷	za	0	0
𠽸	xiao	0	0
𠽹	cha	0	0
𠽺	yin	0	0
𠽻	zhe	0	0
𠽼	se	0	0
𠽽	ning	0	0
𠽾	pen	0	0
𠽾	pu	0	0
𠽿	gu	0	0
𠾀	zhe	0	0
𠾁	yi	0	0
𠾂	se	0	0
𠾃	shang	0	0
𠾄	shan	0	0
𠾅	yao	0	0
𠾅	yin	0	0
𠾆	li	0	0
𠾇	dou	0	0
𠾈	you	0	0
𠾉	chou	0	0
𠾊	tuo	0	0
𠾋	zui	0	0
𠾌	po	0	0
𠾍	qi	0	0
𠾎	san	0	0
𠾏	she	0	0
𠾐	long	0	0
𠾑	xian	0	0
𠾒	ya	0	0
𠾖	qi	0	0
𠾗	han	0	0
𠾘	yan	0	0
𠾙	fu	0	0
𠾚	fei	0	0
𠾛	huang	0	0
𠾜	se	0	0
𠾝	dan	0	0
𠾞	fen	0	0
𠾟	ke	0	0
𠾠	gou	0	0
𠾡	deng	0	0
𠾢	shu	0	0
𠾣	han	0	0
𠾣	jin	0	0
𠾤	jin	0	0
𠾥	ling	0	0
𠾦	bei	0	0
𠾧	shou	0	0
𠾨	kan	0	0
𠾨	kang	0	0
𠾩	la	0	0
𠾪	yuan	0	0
𠾫	xu	0	0
𠾬	jin	0	0
𠾭	hui	0	0
𠾮	chuan	0	0
𠾯	xiao	0	0
𠾰	yan	0	0
𠾰	ye	0	0
𠾱	zan	0	0
𠾲	yue	0	0
𠾳	ge	0	0
𠾴	bang	0	0
𠾶	jing	0	0
𠾺	shan	0	0
𠾼	jie	0	0
𠾿	xiang	0	0
𠿅	huan	0	0
𠿆	mai	0	0
𠿇	xie	0	0
𠿈	jiu	0	0
𠿉	ji	0	0
𠿊	chi	0	0
𠿋	yue	0	0
𠿌	yao	0	0
𠿍	dian	0	0
𠿎	gua	0	0
𠿎	guo	0	0
𠿎	he	0	0
𠿎	wa	0	0
𠿎	wai	0	0
𠿎	wo	0	0
𠿏	jian	0	0
𠿐	man	0	0
𠿑	an	0	0
𠿑	gan	0	0
𠿑	han	0	0
𠿒	he	0	0
𠿒	ye	0	0
𠿓	sa	0	0
𠿔	hui	0	0
𠿕	qiao	0	0
𠿖	biao	0	0
𠿗	se	0	0
𠿘	zui	0	0
𠿙	pao	0	0
𠿚	die	0	0
𠿚	zha	0	0
𠿛	lu	0	0
𠿜	hua	0	0
𠿝	chu	0	0
𠿞	shan	0	0
𠿟	wo	0	0
𠿠	ji	0	0
𠿡	zhuo	0	0
𠿢	xian	0	0
𠿣	yi	0	0
𠿤	guo	0	0
𠿥	chi	0	0
𠿥	di	0	0
𠿥	gui	0	0
𠿥	kui	0	0
𠿦	yin	0	0
𠿧	shang	0	0
𠿨	gan	0	0
𠿩	rui	0	0
𠿪	jia	0	0
𠿫	shao	0	0
𠿬	sha	0	0
𠿭	hua	0	0
𠿮	yin	0	0
𠿱	dao	0	0
𠿳	yin	0	0
𠿺	zang	0	0
𠿻	qiao	0	0
𠿼	sha	0	0
𠿽	fu	0	0
𠿾	an	0	0
𠿿	yi	0	0
𡀀	lin	0	0
𡀁	se	0	0
𡀂	lei	0	0
𡀃	zhen	0	0
𡀄	kun	0	0
𡀅	ji	0	0
𡀆	pi	0	0
𡀇	dong	0	0
𡀈	ting	0	0
𡀉	die	0	0
𡀊	run	0	0
𡀋	an	0	0
𡀌	sui	0	0
𡀍	yu	0	0
𡀎	wei	0	0
𡀏	wei	0	0
𡀐	ning	0	0
𡀐	zhu	0	0
𡀑	zhou	0	0
𡀒	jiao	0	0
𡀒	xiao	0	0
𡀓	ling	0	0
𡀔	lou	0	0
𡀔	lu	0	0
𡀖	bo	0	0
𡀗	shi	0	0
𡀘	ying	0	0
𡀙	ku	0	0
𡀚	xun	0	0
𡀛	hu	0	0
𡀜	long	0	0
𡀜	nong	0	0
